3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtQual,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,FireplaceQu,Fireplaces,Foundation,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotalBsmtSF,WoodDeckSF,YearBuilt_age,TotalLivingArea,NonKitchenBedroomAbvGr,BathRooms
0,3,1Fam,5.0,1.0,6,2,5.0,Y,Norm,SBrkr,0,5,5,Plywood,0.0,0,CBlock,440.0,2.0,5.0,2,5.0,Detchd,1026,GasA,7,1Story,1,7.0,Lvl,Gtl,7930,Inside,Reg,0,20,RL,0.0,None,7,NAmes,48,8,6,Y,0,CompShg,Gable,Normal,156000.0,WD,0,1026.0,171,49,2711.0,1,2
0,3,TwnhsE,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,5,MetalSd,0.0,0,PConc,440.0,2.0,5.0,1,5.0,Detchd,1471,GasA,7,2Story,1,5.0,Lvl,Gtl,3230,Inside,Reg,0,160,FV,894.0,BrkFace,3,Somerst,24,5,6,Y,0,CompShg,Gable,Normal,172500.0,WD,0,729.0,0,19,3558.0,2,3
0,3,1Fam,5.0,3.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,578.0,2.0,5.0,2,5.0,Attchd,1768,GasA,9,2Story,1,7.0,Lvl,Gtl,10769,Inside,IR1,0,60,RL,0.0,None,4,CollgCr,105,5,8,Y,0,CompShg,Gable,Normal,212000.0,WD,0,866.0,144,11,3461.0,3,3
0,3,1Fam,5.0,2.0,3,1,5.0,Y,Norm,SBrkr,0,5,5,HdBoard,5.0,1,CBlock,440.0,2.0,5.0,3,5.0,Attchd,1386,GasA,5,2Story,1,5.0,Lvl,Gtl,11616,CulDSac,IR1,0,60,RL,328.0,BrkCmn,4,Sawyer,0,5,6,Y,0,CompShg,Hip,Abnorml,158900.0,WD,0,672.0,335,40,3161.0,2,3
0,3,Twnhs,5.0,1.0,5,1,7.0,Y,Norm,SBrkr,0,5,5,MetalSd,0.0,0,PConc,440.0,2.0,5.0,1,5.0,Detchd,1501,GasA,7,2Story,1,5.0,Lvl,Gtl,2280,Inside,Reg,0,160,FV,360.0,BrkFace,8,Somerst,0,5,7,Y,0,CompShg,Gable,Normal,179400.0,WD,0,744.0,0,19,3045.0,2,3
0,4,1Fam,5.0,3.0,2,5,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,5.0,1,PConc,752.0,3.0,5.0,2,5.0,Attchd,2531,GasA,9,2Story,1,7.0,Lvl,Gtl,12257,Inside,IR1,0,60,RL,513.0,BrkFace,11,NoRidge,98,5,8,Y,0,CompShg,Gable,Normal,290000.0,WD,0,1318.0,222,23,5434.0,4,3
0,2,1Fam,5.0,1.0,3,1,5.0,Y,Norm,SBrkr,0,5,5,Wd Sdng,0.0,0,CBlock,300.0,1.0,9.0,1,9.0,Detchd,864,GasA,9,1Story,1,5.0,Lvl,Gtl,9100,Inside,Reg,0,20,RL,0.0,None,10,NAmes,0,6,6,Y,0,CompShg,Hip,Normal,127500.0,WD,0,864.0,0,59,2028.0,2,1
0,2,1Fam,5.0,2.0,2,1,5.0,Y,Feedr,SBrkr,0,5,5,Wd Sdng,0.0,0,PConc,440.0,2.0,5.0,1,5.0,Detchd,1301,GasA,5,1Story,1,3.0,Lvl,Gtl,6911,FR2,Reg,0,30,RM,0.0,None,10,BrkSide,0,5,5,Y,0,CompShg,Gable,Normal,100000.0,WD,0,1145.0,0,94,2886.0,2,1
0,3,1Fam,5.0,2.0,6,1,7.0,Y,Norm,SBrkr,0,5,5,VinylSd,0.0,0,PConc,614.0,2.0,5.0,1,5.0,Attchd,1547,GasA,9,2Story,1,7.0,Lvl,Gtl,8640,Inside,Reg,0,60,FV,0.0,None,6,Somerst,45,5,7,Y,0,CompShg,Gable,Normal,215200.0,Con,0,756.0,169,9,3131.0,3,3
0,3,1Fam,5.0,2.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,856.0,3.0,5.0,2,5.0,Attchd,2365,GasA,9,2Story,1,7.0,Lvl,Gtl,9430,Inside,Reg,0,60,RL,673.0,BrkFace,7,NoRidge,128,5,8,Y,0,CompShg,Gable,Normal,337000.0,WD,180,1252.0,0,19,5454.0,4,4
0,2,TwnhsE,7.0,3.0,2,6,7.0,Y,Norm,SBrkr,0,7,7,BrkFace,7.0,1,PConc,481.0,2.0,5.0,3,5.0,Attchd,1494,GasA,9,1Story,1,9.0,Lvl,Gtl,9549,CulDSac,IR1,0,120,RL,0.0,None,4,Veenker,30,5,8,Y,0,CompShg,Hip,Normal,270000.0,WD,216,1494.0,0,23,3715.0,3,3
0,2,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,592.0,2.0,5.0,3,5.0,Attchd,1506,GasA,9,1Story,1,9.0,Lvl,Gtl,14587,Inside,IR1,0,20,RL,284.0,Stone,8,Somerst,174,5,9,Y,0,CompShg,Gable,Partial,264132.0,New,0,1498.0,0,10,4054.0,3,2
0,3,1Fam,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,156,5,5,HdBoard,5.0,1,CBlock,496.0,2.0,5.0,1,5.0,Attchd,1714,GasA,5,2Story,1,5.0,Lvl,Gtl,10421,Inside,Reg,0,60,RL,42.0,BrkFace,3,NWAmes,66,5,7,Y,0,CompShg,Gable,Normal,196500.0,WD,0,980.0,228,30,3682.0,3,3
0,4,1Fam,5.0,2.0,5,1,7.0,Y,Norm,SBrkr,156,5,5,VinylSd,0.0,0,CBlock,423.0,1.0,5.0,1,5.0,Attchd,1750,GasA,9,1.5Fin,1,5.0,Lvl,Gtl,12508,Inside,IR1,0,50,RL,0.0,None,7,Mitchel,0,7,6,Y,0,CompShg,Gable,Normal,160000.0,WD,0,983.0,245,78,3557.0,2,3
0,3,1Fam,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,484.0,2.0,5.0,3,5.0,Attchd,1836,GasA,9,1Story,1,7.0,Lvl,Gtl,9100,Inside,Reg,0,20,RL,0.0,None,10,CollgCr,33,5,7,Y,0,CompShg,Hip,Normal,216837.0,WD,0,1860.0,120,14,4333.0,4,2
0,4,1Fam,5.0,4.0,5,1,7.0,Y,Norm,SBrkr,0,5,9,CemntBd,7.0,1,PConc,841.0,3.0,5.0,3,5.0,BuiltIn,3279,GasA,9,2Story,1,9.0,HLS,Mod,53504,CulDSac,IR2,0,60,RL,603.0,BrkFace,6,StoneBr,36,5,8,Y,0,CompShg,Hip,Normal,538000.0,WD,210,1650.0,503,15,7122.0,7,5
0,2,1Fam,5.0,3.0,6,1,7.0,Y,Norm,SBrkr,0,5,5,Wd Sdng,0.0,0,CBlock,576.0,2.0,5.0,1,5.0,Detchd,858,GasA,5,SFoyer,1,5.0,Lvl,Gtl,7252,CulDSac,IR1,0,85,RL,0.0,None,4,Sawyer,0,5,5,Y,0,CompShg,Hip,Normal,134900.0,WD,0,858.0,120,36,2412.0,2,2
0,2,1Fam,3.0,1.0,2,1,3.0,Y,Norm,FuseF,0,5,5,Wd Sdng,0.0,0,CBlock,396.0,2.0,5.0,1,5.0,Detchd,1220,GasA,5,1Story,1,5.0,Lvl,Gtl,8877,Inside,Reg,0,20,RL,0.0,None,4,Edwards,0,5,4,Y,0,CompShg,Gable,Normal,102000.0,COD,0,836.0,0,67,2452.0,3,1
0,3,1Fam,5.0,3.0,5,4,5.0,Y,Norm,SBrkr,0,5,5,Plywood,5.0,1,CBlock,672.0,2.0,5.0,1,5.0,Detchd,1117,GasA,5,SLvl,1,5.0,Lvl,Gtl,7819,Inside,Reg,0,80,RL,0.0,None,3,Edwards,0,5,6,Y,0,CompShg,Gable,Abnorml,107000.0,WD,0,1029.0,144,42,2962.0,2,2
0,2,1Fam,5.0,1.0,3,1,5.0,Y,Feedr,FuseA,0,5,5,Wd Sdng,0.0,0,CBlock,275.0,1.0,5.0,2,5.0,Attchd,912,GasA,9,1Story,1,5.0,Lvl,Gtl,10150,Inside,Reg,0,20,RL,1.0,None,7,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,114500.0,COD,0,912.0,0,60,2100.0,2,1
0,3,1Fam,5.0,3.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,895.0,3.0,5.0,3,5.0,Attchd,1973,GasA,7,1Story,1,7.0,Lvl,Gtl,14226,Corner,Reg,0,20,RL,375.0,BrkFace,7,NridgHt,45,5,8,Y,0,CompShg,Hip,Partial,395000.0,New,0,1935.0,315,12,5538.0,5,2
0,2,TwnhsE,5.0,1.0,6,1,9.0,Y,Norm,SBrkr,0,5,5,VinylSd,0.0,0,PConc,412.0,2.0,5.0,3,5.0,Attchd,1204,GasA,9,1Story,1,5.0,Lvl,Gtl,4500,FR2,Reg,0,120,RM,320.0,BrkFace,6,Mitchel,247,5,6,Y,0,CompShg,Hip,Normal,162000.0,WD,0,1204.0,0,20,3387.0,2,3
0,3,1Fam,5.0,3.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,865.0,3.0,5.0,2,5.0,Attchd,1614,GasA,9,1Story,1,7.0,Lvl,Gtl,11210,Inside,IR1,0,20,RL,240.0,BrkFace,7,CollgCr,59,5,7,Y,0,CompShg,Gable,Partial,221500.0,New,0,1614.0,144,13,4536.0,3,2
0,3,1Fam,5.0,1.0,5,1,5.0,Y,Norm,SBrkr,0,5,5,HdBoard,3.0,1,CBlock,440.0,2.0,5.0,1,5.0,Attchd,894,GasA,5,1Story,1,5.0,Lvl,Gtl,13350,Inside,IR1,0,20,RL,0.0,None,6,Sawyer,0,5,5,Y,0,CompShg,Hip,Normal,142500.0,WD,0,864.0,241,44,2439.0,1,2
0,4,Duplex,0.0,0.0,0,0,0.0,Y,Feedr,SBrkr,0,5,5,Plywood,5.0,2,Slab,630.0,2.0,5.0,1,5.0,Detchd,2020,GasA,5,1Story,2,5.0,Lvl,Gtl,8400,Inside,Reg,0,90,RH,320.0,BrkFace,10,SawyerW,0,5,5,Y,0,CompShg,Gable,Normal,144000.0,WD,0,0.0,0,41,2970.0,4,2
0,2,Duplex,5.0,4.0,6,1,7.0,Y,Norm,SBrkr,0,5,5,Plywood,0.0,0,CBlock,504.0,2.0,5.0,1,5.0,Attchd,1004,GasA,5,SFoyer,1,5.0,Lvl,Gtl,10530,Inside,Reg,0,90,RL,90.0,BrkFace,5,Mitchel,0,5,6,Y,0,CompShg,Gable,Normal,135000.0,WD,0,975.0,0,41,2573.0,1,2
0,3,1Fam,7.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,5,HdBoard,5.0,1,PConc,402.0,2.0,5.0,3,5.0,Attchd,1253,GasA,7,1Story,1,5.0,Lvl,Gtl,7875,Inside,Reg,0,20,RL,38.0,BrkFace,6,Gilbert,21,5,7,Y,0,CompShg,Gable,Normal,176000.0,WD,0,1237.0,220,23,3171.0,2,2
0,3,1Fam,5.0,1.0,5,1,7.0,Y,Norm,SBrkr,0,7,7,VinylSd,0.0,0,PConc,484.0,2.0,5.0,2,5.0,Attchd,1603,GasA,9,2Story,1,7.0,Lvl,Gtl,7153,Inside,Reg,0,60,RL,0.0,None,7,SawyerW,124,5,6,Y,0,CompShg,Gable,Normal,175900.0,WD,0,761.0,0,26,2972.0,3,3
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,605.0,2.0,5.0,2,5.0,Attchd,1430,GasA,9,1Story,1,7.0,Lvl,Gtl,16285,Inside,IR2,0,20,RL,0.0,None,6,CollgCr,33,5,7,Y,0,CompShg,Gable,Normal,187100.0,WD,0,1413.0,0,17,3481.0,2,2
0,1,1Fam,5.0,3.0,6,1,7.0,Y,Norm,SBrkr,0,7,5,Plywood,5.0,1,PConc,602.0,2.0,5.0,3,5.0,Attchd,1110,GasA,9,SFoyer,1,7.0,Lvl,Gtl,9101,Corner,IR1,0,85,RL,104.0,BrkFace,7,Mitchel,30,6,5,Y,0,CompShg,Gable,Normal,165500.0,WD,0,1097.0,303,40,3246.0,2,2
0,3,1Fam,5.0,1.0,1,1,5.0,Y,Norm,SBrkr,134,5,5,Wd Sdng,7.0,1,CBlock,0.0,0.0,0.0,0,0.0,No,1484,GasA,9,2.5Unf,1,5.0,Lvl,Gtl,6300,Inside,Reg,0,75,RM,0.0,None,6,OldTown,291,6,6,Y,0,CompShg,Gable,Normal,128000.0,WD,0,742.0,0,104,2651.0,5,2
0,3,1Fam,5.0,1.0,3,2,5.0,Y,Feedr,SBrkr,0,5,5,BrkFace,7.0,1,CBlock,457.0,2.0,5.0,1,5.0,Attchd,1342,GasA,5,1Story,1,5.0,Lvl,Gtl,9790,Inside,Reg,0,20,RL,0.0,None,9,NWAmes,0,5,6,Y,0,CompShg,Gable,Normal,161500.0,WD,197,1372.0,0,51,3368.0,3,2
0,4,1Fam,5.0,1.0,2,1,3.0,Y,Artery,SBrkr,196,7,5,MetalSd,0.0,0,PConc,416.0,1.0,5.0,1,5.0,Detchd,1652,GasA,5,1.5Fin,1,5.0,Lvl,Gtl,10800,Inside,Reg,0,50,RM,0.0,None,6,OldTown,0,6,5,Y,0,CompShg,Gable,Normal,139000.0,WD,0,686.0,0,103,2950.0,2,3
0,4,1Fam,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,618.0,2.0,5.0,2,5.0,BuiltIn,2084,GasA,9,2Story,1,7.0,Lvl,Gtl,10142,Inside,IR1,0,60,RL,0.0,None,1,SawyerW,45,5,7,Y,0,CompShg,Gable,Normal,233000.0,WD,0,956.0,0,14,3703.0,3,4
0,2,1Fam,5.0,1.0,1,1,5.0,Y,Norm,SBrkr,0,5,5,MetalSd,0.0,0,CBlock,281.0,1.0,5.0,1,3.0,Detchd,901,GasA,9,1Story,1,5.0,Lvl,Gtl,6000,Corner,Reg,0,20,RM,0.0,None,8,OldTown,0,7,4,Y,0,CompShg,Gable,Normal,107900.0,WD,0,901.0,0,64,2083.0,1,1
0,5,1Fam,3.0,4.0,2,1,5.0,Y,Norm,SBrkr,0,5,5,HdBoard,0.0,0,CBlock,444.0,2.0,5.0,3,5.0,Attchd,2087,GasA,7,2Story,1,7.0,Low,Gtl,12205,Inside,IR1,0,60,RL,157.0,BrkFace,7,ClearCr,168,8,6,Y,0,CompShg,Gable,Normal,187500.0,WD,0,832.0,133,52,3821.0,3,3
0,2,TwnhsE,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,397.0,2.0,5.0,3,5.0,Attchd,1145,GasA,9,1Story,1,7.0,Lvl,Gtl,3182,Inside,Reg,0,120,RL,11.0,BrkFace,9,Blmngtn,16,5,7,Y,0,CompShg,Gable,Normal,160200.0,WD,0,1145.0,100,13,2814.0,2,2
0,3,1Fam,5.0,3.0,5,1,7.0,Y,Norm,SBrkr,0,5,5,HdBoard,5.0,2,PConc,539.0,2.0,5.0,2,5.0,Attchd,1062,GasA,5,SLvl,1,5.0,Lvl,Gtl,11333,Corner,IR1,0,80,RL,0.0,None,5,Mitchel,0,5,6,Y,0,CompShg,Gable,Normal,146800.0,WD,0,1029.0,120,42,2750.0,1,2
0,3,1Fam,5.0,3.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,MetalSd,5.0,1,PConc,455.0,2.0,5.0,1,5.0,Attchd,2013,GasA,9,2Story,1,5.0,Lvl,Gtl,9920,CulDSac,IR1,0,60,RL,0.0,None,6,NoRidge,130,5,7,Y,0,CompShg,Gable,Normal,269790.0,WD,0,1117.0,180,22,3895.0,4,4
0,3,1Fam,5.0,3.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,CemntBd,0.0,0,PConc,474.0,2.0,5.0,3,5.0,Attchd,1496,GasA,9,1Story,1,7.0,Lvl,Gtl,9158,Inside,Reg,0,20,RL,140.0,Stone,6,Somerst,130,5,8,Y,0,CompShg,Gable,Partial,225000.0,New,0,1496.0,168,11,3904.0,3,2
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,MetalSd,5.0,1,PConc,409.0,2.0,5.0,3,5.0,Attchd,1895,GasA,9,2Story,1,7.0,Lvl,Gtl,10832,Corner,IR1,0,60,RL,0.0,None,10,Gilbert,46,5,7,Y,0,CompShg,Gable,Normal,194500.0,WD,0,712.0,143,24,3205.0,3,3
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,5,HdBoard,5.0,1,CBlock,476.0,2.0,5.0,1,5.0,Attchd,1564,GasA,5,2Story,1,5.0,Lvl,Gtl,8400,Inside,Reg,0,60,RL,130.0,BrkFace,4,SawyerW,50,6,6,Y,0,CompShg,Gable,Normal,171000.0,WD,204,650.0,0,38,3074.0,3,3
0,3,1Fam,5.0,1.0,1,1,5.0,Y,Norm,SBrkr,0,5,5,Plywood,5.0,1,CBlock,528.0,2.0,5.0,2,5.0,Attchd,1285,GasA,9,1Story,1,5.0,Lvl,Gtl,8197,Inside,Reg,0,20,RL,148.0,BrkFace,4,Sawyer,0,5,6,Y,0,CompShg,Gable,Normal,143500.0,WD,0,660.0,138,41,2759.0,3,2
0,2,1Fam,5.0,1.0,4,1,5.0,Y,Norm,SBrkr,0,5,5,VinylSd,0.0,0,CBlock,240.0,1.0,5.0,1,5.0,Attchd,773,GasA,7,1Story,1,5.0,Lvl,Gtl,7677,Inside,Reg,0,20,RL,0.0,None,4,NAmes,0,5,5,Y,0,CompShg,Gable,Abnorml,110000.0,WD,0,773.0,0,65,1786.0,1,1
0,4,1Fam,5.0,1.0,1,1,9.0,Y,Norm,SBrkr,0,5,9,VinylSd,7.0,2,PConc,820.0,3.0,5.0,3,5.0,BuiltIn,3140,GasA,9,2Story,1,9.0,Lvl,Gtl,13518,Inside,Reg,0,60,RL,860.0,Stone,7,NridgHt,78,5,9,Y,0,CompShg,Hip,Partial,485000.0,New,0,1926.0,144,10,6968.0,6,4
0,3,1Fam,5.0,1.0,5,1,7.0,Y,Feedr,SBrkr,264,5,5,Wd Sdng,5.0,2,BrkTil,240.0,1.0,5.0,1,5.0,Detchd,1768,GasA,9,1.5Fin,1,7.0,Lvl,Gtl,7200,Corner,Reg,0,50,RL,252.0,BrkFace,6,SWISU,0,7,5,Y,0,CompShg,Gable,Normal,175000.0,WD,0,731.0,0,81,3255.0,3,3
0,4,1Fam,5.0,4.0,6,1,7.0,Y,Feedr,SBrkr,185,5,5,VinylSd,0.0,0,PConc,603.0,2.0,5.0,2,5.0,Attchd,1688,GasA,7,2Story,1,7.0,HLS,Mod,12798,Inside,IR1,0,60,RL,0.0,None,5,ClearCr,114,5,6,Y,0,CompShg,Gable,Normal,200000.0,WD,0,616.0,403,21,3609.0,3,4
0,2,1Fam,5.0,1.0,2,1,5.0,Y,Norm,FuseA,0,5,5,MetalSd,0.0,0,CBlock,440.0,2.0,5.0,1,5.0,Detchd,1196,GasA,9,1Story,1,5.0,Lvl,Gtl,4800,Inside,Reg,0,30,RM,0.0,None,7,IDOTRR,0,7,4,Y,0,CompShg,Gable,Normal,109900.0,WD,0,1196.0,0,102,2832.0,2,2
0,3,1Fam,5.0,3.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,WdShing,7.0,1,PConc,410.0,2.0,5.0,3,5.0,Attchd,1456,GasA,9,2Story,1,7.0,Lvl,Gtl,8199,Inside,Reg,0,60,RL,0.0,None,10,CollgCr,18,5,7,Y,0,CompShg,Gable,Normal,189000.0,WD,0,728.0,36,13,2648.0,3,4
0,4,1Fam,5.0,4.0,1,1,9.0,Y,Norm,SBrkr,0,5,9,VinylSd,7.0,1,PConc,1020.0,3.0,5.0,2,5.0,BuiltIn,2822,GasA,9,2Story,1,9.0,Lvl,Gtl,13891,Inside,Reg,0,60,RL,424.0,Stone,1,NridgHt,170,5,9,Y,0,CompShg,Hip,Partial,582933.0,New,192,1734.0,52,10,6414.0,7,4
0,2,1Fam,5.0,1.0,2,1,5.0,Y,Norm,SBrkr,0,5,5,Wd Sdng,0.0,0,CBlock,286.0,1.0,5.0,1,5.0,Attchd,1128,GasA,5,1Story,1,5.0,Lvl,Gtl,9000,Inside,Reg,0,20,RL,0.0,None,6,NAmes,0,5,5,Y,0,CompShg,Gable,Family,118000.0,WD,0,936.0,0,64,2350.0,2,1
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,554.0,2.0,5.0,2,5.0,Attchd,1428,GasA,9,1Story,1,9.0,Lvl,Gtl,12274,FR2,IR1,0,20,RL,256.0,Stone,7,Somerst,60,5,7,Y,0,CompShg,Gable,Partial,227680.0,New,0,1417.0,0,10,3715.0,2,2
0,3,1Fam,5.0,3.0,5,3,5.0,Y,Norm,SBrkr,0,5,5,VinylSd,0.0,0,PConc,384.0,1.0,5.0,3,5.0,Attchd,980,GasA,7,SLvl,1,5.0,Lvl,Gtl,9750,Inside,Reg,0,80,RL,0.0,None,10,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,135500.0,WD,0,980.0,68,51,2412.0,2,2
0,3,1Fam,5.0,4.0,6,1,5.0,Y,Norm,SBrkr,0,5,5,Wd Sdng,5.0,1,CBlock,528.0,2.0,5.0,2,5.0,Attchd,1576,GasA,9,2Story,1,7.0,Lvl,Gtl,21384,Inside,Reg,0,70,RL,0.0,None,5,BrkSide,312,6,5,Y,0,CompShg,Gable,Normal,223500.0,WD,0,1324.0,0,95,3740.0,2,4
0,3,1Fam,5.0,3.0,5,4,5.0,Y,Norm,SBrkr,0,5,5,VinylSd,7.0,1,CBlock,484.0,2.0,5.0,2,5.0,Attchd,1086,GasA,5,SLvl,1,5.0,Lvl,Gtl,13400,Inside,Reg,0,80,RL,1047.0,BrkFace,6,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,159950.0,WD,0,1024.0,0,52,3641.0,2,2
0,2,1Fam,5.0,1.0,1,1,5.0,N,Norm,FuseA,0,5,5,AsbShng,0.0,0,PConc,360.0,2.0,2.0,1,3.0,Detchd,2138,GasA,5,2.5Unf,3,5.0,Lvl,Gtl,8100,Corner,Reg,0,75,RM,0.0,None,11,OldTown,156,5,5,N,0,CompShg,Hip,Normal,106000.0,WD,0,849.0,40,120,3543.0,6,2
0,3,1Fam,5.0,1.0,5,2,5.0,Y,Norm,SBrkr,0,5,5,HdBoard,3.0,1,CBlock,484.0,2.0,5.0,2,5.0,Attchd,1309,GasA,3,1Story,1,7.0,Lvl,Gtl,10140,Inside,Reg,0,20,RL,99.0,BrkFace,1,NWAmes,0,6,6,Y,648,CompShg,Hip,Normal,181000.0,WD,0,1040.0,265,44,3845.0,1,3
0,1,TwnhsE,5.0,4.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,420.0,2.0,5.0,3,5.0,Attchd,848,GasA,9,1Story,1,7.0,Lvl,Gtl,4438,Inside,Reg,0,120,RM,169.0,BrkFace,6,CollgCr,0,5,6,Y,0,CompShg,Gable,Normal,144500.0,ConLD,0,848.0,140,14,2425.0,2,2
0,2,1Fam,5.0,3.0,1,1,5.0,N,Norm,FuseA,0,5,3,Wd Sdng,0.0,0,CBlock,504.0,2.0,5.0,1,5.0,Basment,1044,GasA,5,1Story,1,3.0,Bnk,Mod,8712,Inside,Reg,0,20,C (all),0.0,None,6,IDOTRR,0,5,5,N,0,CompShg,Hip,Alloca,55993.0,WD,0,540.0,0,66,2088.0,1,1
0,4,1Fam,5.0,1.0,3,1,5.0,Y,Norm,SBrkr,275,5,5,MetalSd,0.0,0,CBlock,301.0,1.0,5.0,2,5.0,Attchd,1442,GasA,7,1Story,1,5.0,Lvl,Gtl,9750,Inside,Reg,0,20,RL,243.0,BrkFace,4,NAmes,0,6,6,Y,0,CompShg,Gable,Normal,157900.0,COD,0,1442.0,0,60,3703.0,2,2
0,3,1Fam,5.0,1.0,1,1,5.0,Y,Norm,SBrkr,96,5,5,Stucco,0.0,0,BrkTil,280.0,1.0,5.0,1,5.0,Detchd,1250,GasW,7,1.5Fin,1,3.0,Lvl,Gtl,8248,Inside,Reg,0,50,RL,0.0,None,7,Edwards,0,7,5,P,0,CompShg,Gable,Normal,116000.0,WD,0,686.0,207,100,2519.0,3,3
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,5,VinylSd,0.0,0,PConc,598.0,2.0,5.0,2,5.0,Attchd,1661,GasA,9,1Story,1,7.0,Lvl,Gtl,12137,CulDSac,IR2,0,20,RL,442.0,BrkFace,5,CollgCr,34,5,7,Y,0,CompShg,Gable,Normal,224900.0,WD,0,1649.0,0,20,4384.0,2,2
0,2,1Fam,5.0,1.0,4,1,5.0,Y,Norm,SBrkr,120,5,5,BrkFace,7.0,1,CBlock,275.0,1.0,5.0,2,5.0,Attchd,1008,GasA,7,1Story,1,5.0,Lvl,Gtl,11425,Corner,IR1,0,20,RL,0.0,None,7,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,137000.0,WD,0,1008.0,0,64,2411.0,1,1
0,3,1Fam,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,CemntBd,7.0,2,PConc,857.0,3.0,5.0,2,5.0,Attchd,1689,GasA,9,1Story,1,7.0,Lvl,Gtl,13265,CulDSac,IR1,0,20,RL,148.0,BrkFace,7,Mitchel,59,5,8,Y,0,CompShg,Hip,Normal,271000.0,WD,0,1568.0,150,16,4471.0,3,3
0,3,1Fam,5.0,3.0,6,1,5.0,Y,Norm,SBrkr,0,5,5,HdBoard,0.0,0,CBlock,440.0,2.0,5.0,1,5.0,Attchd,1052,GasA,7,SLvl,1,5.0,Lvl,Gtl,8816,Inside,Reg,0,80,RL,80.0,BrkFace,6,ClearCr,0,7,6,Y,0,CompShg,Gable,Normal,155000.0,WD,0,1010.0,0,47,2582.0,2,2
0,2,TwnhsE,5.0,2.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,484.0,2.0,5.0,2,5.0,Attchd,1358,GasA,9,1Story,1,7.0,Lvl,Gtl,6371,Inside,IR1,0,120,RL,128.0,Stone,6,NridgHt,35,5,7,Y,0,CompShg,Gable,Partial,224000.0,New,0,1358.0,192,9,3555.0,3,3
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,595.0,2.0,5.0,2,5.0,Attchd,1640,GasA,9,2Story,1,7.0,Lvl,Gtl,7226,CulDSac,IR1,0,60,RL,0.0,None,6,CollgCr,45,5,7,Y,0,CompShg,Gable,Normal,183000.0,WD,0,798.0,0,15,3078.0,2,3
0,2,2fmCon,5.0,1.0,1,1,3.0,N,Norm,SBrkr,112,5,3,MetalSd,0.0,0,CBlock,576.0,2.0,5.0,1,5.0,Detchd,936,GasA,5,1Story,1,5.0,Bnk,Mod,6000,Inside,Reg,0,20,RM,0.0,None,2,OldTown,32,4,4,Y,0,CompShg,Gable,Normal,93000.0,WD,0,936.0,0,65,2592.0,1,1
